2026-04-03 21:01:11,154 | apscheduler.scheduler | INFO | Adding job tentatively -- it will be properly scheduled when the scheduler starts
2026-04-03 21:22:37,698 | httpx | INFO | HTTP Request: GET https://api.openweathermap.org/data/2.5/weather?lat=12.9816&lon=80.2209&appid=06e59ab3b39a81683e602bc4dd44e88e&units=metric "HTTP/1.1 200 OK"
2026-04-03 21:22:38,200 | httpx | INFO | HTTP Request: GET https://api.openweathermap.org/data/2.5/weather?lat=13.05&lon=80.2824&appid=06e59ab3b39a81683e602bc4dd44e88e&units=metric "HTTP/1.1 200 OK"
2026-04-03 21:22:38,766 | httpx | INFO | HTTP Request: GET https://api.openweathermap.org/data/2.5/weather?lat=13.0012&lon=80.2565&appid=06e59ab3b39a81683e602bc4dd44e88e&units=metric "HTTP/1.1 200 OK"
2026-04-03 21:22:39,269 | httpx | INFO | HTTP Request: GET https://api.openweathermap.org/data/2.5/weather?lat=13.0002&lon=80.2707&appid=06e59ab3b39a81683e602bc4dd44e88e&units=metric "HTTP/1.1 200 OK"
2026-04-03 21:22:39,353 | apscheduler.executors.default | INFO | Running job "Auto-Trigger Claims on Disruption (trigger: interval[0:00:15], next run at: 2026-04-03 21:22:54 IST)" (scheduled at 2026-04-03 21:22:39.351320+05:30)
2026-04-03 21:22:39,354 | apscheduler.executors.default | INFO | Job "Auto-Trigger Claims on Disruption (trigger: interval[0:00:15], next run at: 2026-04-03 21:22:54 IST)" executed successfully
2026-04-03 21:22:39,818 | httpx | INFO | HTTP Request: GET https://api.openweathermap.org/data/2.5/weather?lat=13.0358&lon=80.2332&appid=06e59ab3b39a81683e602bc4dd44e88e&units=metric "HTTP/1.1 200 OK"
2026-04-03 21:22:40,311 | httpx | INFO | HTTP Request: GET https://api.openweathermap.org/data/2.5/weather?lat=13.0067&lon=80.2206&appid=06e59ab3b39a81683e602bc4dd44e88e&units=metric "HTTP/1.1 200 OK"
2026-04-03 21:22:54,357 | apscheduler.executors.default | INFO | Running job "Auto-Trigger Claims on Disruption (trigger: interval[0:00:15], next run at: 2026-04-03 21:23:09 IST)" (scheduled at 2026-04-03 21:22:54.351320+05:30)
2026-04-03 21:22:54,358 | apscheduler.executors.default | INFO | Job "Auto-Trigger Claims on Disruption (trigger: interval[0:00:15], next run at: 2026-04-03 21:23:09 IST)" executed successfully
2026-04-03 21:22:55,847 | httpx | INFO | HTTP Request: GET https://api.openweathermap.org/data/2.5/weather?lat=12.9816&lon=80.2209&appid=06e59ab3b39a81683e602bc4dd44e88e&units=metric "HTTP/1.1 200 OK"
2026-04-03 21:22:56,411 | httpx | INFO | HTTP Request: GET https://api.openweathermap.org/data/2.5/weather?lat=13.05&lon=80.2824&appid=06e59ab3b39a81683e602bc4dd44e88e&units=metric "HTTP/1.1 200 OK"
2026-04-03 21:22:57,057 | httpx | INFO | HTTP Request: GET https://api.openweathermap.org/data/2.5/weather?lat=13.0012&lon=80.2565&appid=06e59ab3b39a81683e602bc4dd44e88e&units=metric "HTTP/1.1 200 OK"
2026-04-03 21:22:57,627 | httpx | INFO | HTTP Request: GET https://api.openweathermap.org/data/2.5/weather?lat=13.0002&lon=80.2707&appid=06e59ab3b39a81683e602bc4dd44e88e&units=metric "HTTP/1.1 200 OK"
2026-04-03 21:22:58,145 | httpx | INFO | HTTP Request: GET https://api.openweathermap.org/data/2.5/weather?lat=13.0358&lon=80.2332&appid=06e59ab3b39a81683e602bc4dd44e88e&units=metric "HTTP/1.1 200 OK"
2026-04-03 21:22:58,725 | httpx | INFO | HTTP Request: GET https://api.openweathermap.org/data/2.5/weather?lat=13.0067&lon=80.2206&appid=06e59ab3b39a81683e602bc4dd44e88e&units=metric "HTTP/1.1 200 OK"
2026-04-03 21:23:09,362 | apscheduler.executors.default | INFO | Running job "Auto-Trigger Claims on Disruption (trigger: interval[0:00:15], next run at: 2026-04-03 21:23:24 IST)" (scheduled at 2026-04-03 21:23:09.351320+05:30)
2026-04-03 21:23:09,362 | apscheduler.executors.default | INFO | Job "Auto-Trigger Claims on Disruption (trigger: interval[0:00:15], next run at: 2026-04-03 21:23:24 IST)" executed successfully
2026-04-03 21:23:14,250 | httpx | INFO | HTTP Request: GET https://api.openweathermap.org/data/2.5/weather?lat=12.9816&lon=80.2209&appid=06e59ab3b39a81683e602bc4dd44e88e&units=metric "HTTP/1.1 200 OK"
2026-04-03 21:23:15,009 | httpx | INFO | HTTP Request: GET https://api.openweathermap.org/data/2.5/weather?lat=13.05&lon=80.2824&appid=06e59ab3b39a81683e602bc4dd44e88e&units=metric "HTTP/1.1 200 OK"
2026-04-03 21:23:15,643 | httpx | INFO | HTTP Request: GET https://api.openweathermap.org/data/2.5/weather?lat=13.0012&lon=80.2565&appid=06e59ab3b39a81683e602bc4dd44e88e&units=metric "HTTP/1.1 200 OK"
2026-04-03 21:23:16,172 | httpx | INFO | HTTP Request: GET https://api.openweathermap.org/data/2.5/weather?lat=13.0002&lon=80.2707&appid=06e59ab3b39a81683e602bc4dd44e88e&units=metric "HTTP/1.1 200 OK"
2026-04-03 21:23:16,700 | httpx | INFO | HTTP Request: GET https://api.openweathermap.org/data/2.5/weather?lat=13.0358&lon=80.2332&appid=06e59ab3b39a81683e602bc4dd44e88e&units=metric "HTTP/1.1 200 OK"
2026-04-03 21:23:17,219 | httpx | INFO | HTTP Request: GET https://api.openweathermap.org/data/2.5/weather?lat=13.0067&lon=80.2206&appid=06e59ab3b39a81683e602bc4dd44e88e&units=metric "HTTP/1.1 200 OK"
2026-04-03 21:23:24,359 | apscheduler.executors.default | INFO | Running job "Auto-Trigger Claims on Disruption (trigger: interval[0:00:15], next run at: 2026-04-03 21:23:39 IST)" (scheduled at 2026-04-03 21:23:24.351320+05:30)
2026-04-03 21:23:24,360 | apscheduler.executors.default | INFO | Job "Auto-Trigger Claims on Disruption (trigger: interval[0:00:15], next run at: 2026-04-03 21:23:39 IST)" executed successfully
2026-04-03 21:23:32,804 | httpx | INFO | HTTP Request: GET https://api.openweathermap.org/data/2.5/weather?lat=12.9816&lon=80.2209&appid=06e59ab3b39a81683e602bc4dd44e88e&units=metric "HTTP/1.1 200 OK"
2026-04-03 21:23:33,347 | httpx | INFO | HTTP Request: GET https://api.openweathermap.org/data/2.5/weather?lat=13.05&lon=80.2824&appid=06e59ab3b39a81683e602bc4dd44e88e&units=metric "HTTP/1.1 200 OK"
2026-04-03 21:23:33,821 | httpx | INFO | HTTP Request: GET https://api.openweathermap.org/data/2.5/weather?lat=13.0012&lon=80.2565&appid=06e59ab3b39a81683e602bc4dd44e88e&units=metric "HTTP/1.1 200 OK"
2026-04-03 21:23:34,364 | httpx | INFO | HTTP Request: GET https://api.openweathermap.org/data/2.5/weather?lat=13.0002&lon=80.2707&appid=06e59ab3b39a81683e602bc4dd44e88e&units=metric "HTTP/1.1 200 OK"
2026-04-03 21:23:34,968 | httpx | INFO | HTTP Request: GET https://api.openweathermap.org/data/2.5/weather?lat=13.0358&lon=80.2332&appid=06e59ab3b39a81683e602bc4dd44e88e&units=metric "HTTP/1.1 200 OK"
2026-04-03 21:23:35,645 | httpx | INFO | HTTP Request: GET https://api.openweathermap.org/data/2.5/weather?lat=13.0067&lon=80.2206&appid=06e59ab3b39a81683e602bc4dd44e88e&units=metric "HTTP/1.1 200 OK"
2026-04-03 21:23:39,358 | apscheduler.executors.default | INFO | Running job "Auto-Trigger Claims on Disruption (trigger: interval[0:00:15], next run at: 2026-04-03 21:23:54 IST)" (scheduled at 2026-04-03 21:23:39.351320+05:30)
2026-04-03 21:23:39,358 | apscheduler.executors.default | INFO | Job "Auto-Trigger Claims on Disruption (trigger: interval[0:00:15], next run at: 2026-04-03 21:23:54 IST)" executed successfully
2026-04-03 21:23:51,256 | httpx | INFO | HTTP Request: GET https://api.openweathermap.org/data/2.5/weather?lat=12.9816&lon=80.2209&appid=06e59ab3b39a81683e602bc4dd44e88e&units=metric "HTTP/1.1 200 OK"
2026-04-03 21:23:52,306 | httpx | INFO | HTTP Request: GET https://api.openweathermap.org/data/2.5/weather?lat=13.05&lon=80.2824&appid=06e59ab3b39a81683e602bc4dd44e88e&units=metric "HTTP/1.1 200 OK"
2026-04-03 21:23:52,824 | httpx | INFO | HTTP Request: GET https://api.openweathermap.org/data/2.5/weather?lat=13.0012&lon=80.2565&appid=06e59ab3b39a81683e602bc4dd44e88e&units=metric "HTTP/1.1 200 OK"
2026-04-03 21:23:53,450 | httpx | INFO | HTTP Request: GET https://api.openweathermap.org/data/2.5/weather?lat=13.0002&lon=80.2707&appid=06e59ab3b39a81683e602bc4dd44e88e&units=metric "HTTP/1.1 200 OK"
2026-04-03 21:23:54,026 | httpx | INFO | HTTP Request: GET https://api.openweathermap.org/data/2.5/weather?lat=13.0358&lon=80.2332&appid=06e59ab3b39a81683e602bc4dd44e88e&units=metric "HTTP/1.1 200 OK"
2026-04-03 21:23:54,358 | apscheduler.executors.default | INFO | Running job "Auto-Trigger Claims on Disruption (trigger: interval[0:00:15], next run at: 2026-04-03 21:24:09 IST)" (scheduled at 2026-04-03 21:23:54.351320+05:30)
2026-04-03 21:23:54,358 | apscheduler.executors.default | INFO | Job "Auto-Trigger Claims on Disruption (trigger: interval[0:00:15], next run at: 2026-04-03 21:24:09 IST)" executed successfully
2026-04-03 21:23:54,694 | httpx | INFO | HTTP Request: GET https://api.openweathermap.org/data/2.5/weather?lat=13.0067&lon=80.2206&appid=06e59ab3b39a81683e602bc4dd44e88e&units=metric "HTTP/1.1 200 OK"
2026-04-03 21:24:09,354 | apscheduler.executors.default | INFO | Running job "Auto-Trigger Claims on Disruption (trigger: interval[0:00:15], next run at: 2026-04-03 21:24:24 IST)" (scheduled at 2026-04-03 21:24:09.351320+05:30)
2026-04-03 21:24:09,355 | apscheduler.executors.default | INFO | Job "Auto-Trigger Claims on Disruption (trigger: interval[0:00:15], next run at: 2026-04-03 21:24:24 IST)" executed successfully
2026-04-03 21:24:10,239 | httpx | INFO | HTTP Request: GET https://api.openweathermap.org/data/2.5/weather?lat=12.9816&lon=80.2209&appid=06e59ab3b39a81683e602bc4dd44e88e&units=metric "HTTP/1.1 200 OK"
2026-04-03 21:24:10,781 | httpx | INFO | HTTP Request: GET https://api.openweathermap.org/data/2.5/weather?lat=13.05&lon=80.2824&appid=06e59ab3b39a81683e602bc4dd44e88e&units=metric "HTTP/1.1 200 OK"
2026-04-03 21:24:11,313 | httpx | INFO | HTTP Request: GET https://api.openweathermap.org/data/2.5/weather?lat=13.0012&lon=80.2565&appid=06e59ab3b39a81683e602bc4dd44e88e&units=metric "HTTP/1.1 200 OK"
2026-04-03 21:24:11,827 | httpx | INFO | HTTP Request: GET https://api.openweathermap.org/data/2.5/weather?lat=13.0002&lon=80.2707&appid=06e59ab3b39a81683e602bc4dd44e88e&units=metric "HTTP/1.1 200 OK"
2026-04-03 21:24:12,309 | httpx | INFO | HTTP Request: GET https://api.openweathermap.org/data/2.5/weather?lat=13.0358&lon=80.2332&appid=06e59ab3b39a81683e602bc4dd44e88e&units=metric "HTTP/1.1 200 OK"
2026-04-03 21:24:14,071 | httpx | INFO | HTTP Request: GET https://api.openweathermap.org/data/2.5/weather?lat=13.0067&lon=80.2206&appid=06e59ab3b39a81683e602bc4dd44e88e&units=metric "HTTP/1.1 200 OK"
2026-04-03 21:24:24,357 | apscheduler.executors.default | INFO | Running job "Auto-Trigger Claims on Disruption (trigger: interval[0:00:15], next run at: 2026-04-03 21:24:39 IST)" (scheduled at 2026-04-03 21:24:24.351320+05:30)
2026-04-03 21:24:24,357 | apscheduler.executors.default | INFO | Job "Auto-Trigger Claims on Disruption (trigger: interval[0:00:15], next run at: 2026-04-03 21:24:39 IST)" executed successfully
2026-04-03 21:24:29,594 | httpx | INFO | HTTP Request: GET https://api.openweathermap.org/data/2.5/weather?lat=12.9816&lon=80.2209&appid=06e59ab3b39a81683e602bc4dd44e88e&units=metric "HTTP/1.1 200 OK"
2026-04-03 21:24:30,123 | httpx | INFO | HTTP Request: GET https://api.openweathermap.org/data/2.5/weather?lat=13.05&lon=80.2824&appid=06e59ab3b39a81683e602bc4dd44e88e&units=metric "HTTP/1.1 200 OK"
2026-04-03 21:24:30,726 | httpx | INFO | HTTP Request: GET https://api.openweathermap.org/data/2.5/weather?lat=13.0012&lon=80.2565&appid=06e59ab3b39a81683e602bc4dd44e88e&units=metric "HTTP/1.1 200 OK"
2026-04-03 21:24:31,298 | httpx | INFO | HTTP Request: GET https://api.openweathermap.org/data/2.5/weather?lat=13.0002&lon=80.2707&appid=06e59ab3b39a81683e602bc4dd44e88e&units=metric "HTTP/1.1 200 OK"
2026-04-03 21:24:31,852 | httpx | INFO | HTTP Request: GET https://api.openweathermap.org/data/2.5/weather?lat=13.0358&lon=80.2332&appid=06e59ab3b39a81683e602bc4dd44e88e&units=metric "HTTP/1.1 200 OK"
2026-04-03 21:24:32,408 | httpx | INFO | HTTP Request: GET https://api.openweathermap.org/data/2.5/weather?lat=13.0067&lon=80.2206&appid=06e59ab3b39a81683e602bc4dd44e88e&units=metric "HTTP/1.1 200 OK"
2026-04-03 21:24:39,355 | apscheduler.executors.default | INFO | Running job "Auto-Trigger Claims on Disruption (trigger: interval[0:00:15], next run at: 2026-04-03 21:24:54 IST)" (scheduled at 2026-04-03 21:24:39.351320+05:30)
2026-04-03 21:24:39,356 | apscheduler.executors.default | INFO | Job "Auto-Trigger Claims on Disruption (trigger: interval[0:00:15], next run at: 2026-04-03 21:24:54 IST)" executed successfully
2026-04-03 21:24:47,977 | httpx | INFO | HTTP Request: GET https://api.openweathermap.org/data/2.5/weather?lat=12.9816&lon=80.2209&appid=06e59ab3b39a81683e602bc4dd44e88e&units=metric "HTTP/1.1 200 OK"
2026-04-03 21:24:48,807 | httpx | INFO | HTTP Request: GET https://api.openweathermap.org/data/2.5/weather?lat=13.05&lon=80.2824&appid=06e59ab3b39a81683e602bc4dd44e88e&units=metric "HTTP/1.1 200 OK"
2026-04-03 21:24:49,415 | httpx | INFO | HTTP Request: GET https://api.openweathermap.org/data/2.5/weather?lat=13.0012&lon=80.2565&appid=06e59ab3b39a81683e602bc4dd44e88e&units=metric "HTTP/1.1 200 OK"
2026-04-03 21:24:50,187 | httpx | INFO | HTTP Request: GET https://api.openweathermap.org/data/2.5/weather?lat=13.0002&lon=80.2707&appid=06e59ab3b39a81683e602bc4dd44e88e&units=metric "HTTP/1.1 200 OK"
2026-04-03 21:24:50,738 | httpx | INFO | HTTP Request: GET https://api.openweathermap.org/data/2.5/weather?lat=13.0358&lon=80.2332&appid=06e59ab3b39a81683e602bc4dd44e88e&units=metric "HTTP/1.1 200 OK"
2026-04-03 21:24:51,264 | httpx | INFO | HTTP Request: GET https://api.openweathermap.org/data/2.5/weather?lat=13.0067&lon=80.2206&appid=06e59ab3b39a81683e602bc4dd44e88e&units=metric "HTTP/1.1 200 OK"
2026-04-03 21:24:54,361 | apscheduler.executors.default | INFO | Running job "Auto-Trigger Claims on Disruption (trigger: interval[0:00:15], next run at: 2026-04-03 21:25:09 IST)" (scheduled at 2026-04-03 21:24:54.351320+05:30)
2026-04-03 21:24:54,362 | apscheduler.executors.default | INFO | Job "Auto-Trigger Claims on Disruption (trigger: interval[0:00:15], next run at: 2026-04-03 21:25:09 IST)" executed successfully
2026-04-03 21:30:44,628 | gigsecure.app.main | INFO | ✅ Database seeded successfully
2026-04-03 21:30:44,633 | gigsecure.app.main | INFO | 🚀 GigSecure API Starting...
2026-04-03 21:30:44,636 | apscheduler.scheduler | INFO | Adding job tentatively -- it will be properly scheduled when the scheduler starts
2026-04-03 21:30:44,640 | apscheduler.scheduler | INFO | Adding job tentatively -- it will be properly scheduled when the scheduler starts
2026-04-03 21:30:44,640 | apscheduler.scheduler | INFO | Adding job tentatively -- it will be properly scheduled when the scheduler starts
2026-04-03 21:30:44,640 | apscheduler.scheduler | INFO | Adding job tentatively -- it will be properly scheduled when the scheduler starts
2026-04-03 21:30:44,641 | apscheduler.scheduler | INFO | Added job "Auto-Trigger Claims on Disruption" to job store "default"
2026-04-03 21:30:44,641 | apscheduler.scheduler | INFO | Added job "Weekly Reset — Hourly Limits" to job store "default"
2026-04-03 21:30:44,641 | apscheduler.scheduler | INFO | Added job "Check Plan Expiry & Send Notifications" to job store "default"
2026-04-03 21:30:44,642 | apscheduler.scheduler | INFO | Added job "Clean Up Old Disruption Events" to job store "default"
2026-04-03 21:30:44,642 | apscheduler.scheduler | INFO | Scheduler started
2026-04-03 21:30:44,642 | app.background_jobs | INFO | ✅ Background Scheduler Started — 4 jobs registered
2026-04-03 21:30:44,642 | gigsecure.app.main | INFO | ✅ Startup complete — Background jobs active
2026-04-03 21:30:59,646 | apscheduler.executors.default | INFO | Running job "Auto-Trigger Claims on Disruption (trigger: interval[0:00:15], next run at: 2026-04-03 21:31:14 IST)" (scheduled at 2026-04-03 21:30:59.636471+05:30)
2026-04-03 21:30:59,647 | apscheduler.executors.default | INFO | Job "Auto-Trigger Claims on Disruption (trigger: interval[0:00:15], next run at: 2026-04-03 21:31:14 IST)" executed successfully
2026-04-03 21:31:00,336 | httpx | INFO | HTTP Request: GET https://api.openweathermap.org/data/2.5/weather?lat=13.0358&lon=80.2332&appid=06e59ab3b39a81683e602bc4dd44e88e&units=metric "HTTP/1.1 200 OK"
2026-04-03 21:31:01,020 | httpx | INFO | HTTP Request: GET https://api.openweathermap.org/data/2.5/weather?lat=13.0002&lon=80.2707&appid=06e59ab3b39a81683e602bc4dd44e88e&units=metric "HTTP/1.1 200 OK"
2026-04-03 21:31:01,559 | httpx | INFO | HTTP Request: GET https://api.openweathermap.org/data/2.5/weather?lat=13.0067&lon=80.2206&appid=06e59ab3b39a81683e602bc4dd44e88e&units=metric "HTTP/1.1 200 OK"
2026-04-03 21:31:02,015 | httpx | INFO | HTTP Request: GET https://api.openweathermap.org/data/2.5/weather?lat=13.0012&lon=80.2565&appid=06e59ab3b39a81683e602bc4dd44e88e&units=metric "HTTP/1.1 200 OK"
2026-04-03 21:31:02,533 | httpx | INFO | HTTP Request: GET https://api.openweathermap.org/data/2.5/weather?lat=13.05&lon=80.2824&appid=06e59ab3b39a81683e602bc4dd44e88e&units=metric "HTTP/1.1 200 OK"
2026-04-03 21:31:03,083 | httpx | INFO | HTTP Request: GET https://api.openweathermap.org/data/2.5/weather?lat=12.9816&lon=80.2209&appid=06e59ab3b39a81683e602bc4dd44e88e&units=metric "HTTP/1.1 200 OK"
2026-04-03 21:31:14,637 | apscheduler.executors.default | INFO | Running job "Auto-Trigger Claims on Disruption (trigger: interval[0:00:15], next run at: 2026-04-03 21:31:29 IST)" (scheduled at 2026-04-03 21:31:14.636471+05:30)
2026-04-03 21:31:14,638 | apscheduler.executors.default | INFO | Job "Auto-Trigger Claims on Disruption (trigger: interval[0:00:15], next run at: 2026-04-03 21:31:29 IST)" executed successfully
2026-04-03 21:31:18,560 | httpx | INFO | HTTP Request: GET https://api.openweathermap.org/data/2.5/weather?lat=13.0358&lon=80.2332&appid=06e59ab3b39a81683e602bc4dd44e88e&units=metric "HTTP/1.1 200 OK"
2026-04-03 21:31:19,029 | httpx | INFO | HTTP Request: GET https://api.openweathermap.org/data/2.5/weather?lat=13.0002&lon=80.2707&appid=06e59ab3b39a81683e602bc4dd44e88e&units=metric "HTTP/1.1 200 OK"
2026-04-03 21:31:19,510 | httpx | INFO | HTTP Request: GET https://api.openweathermap.org/data/2.5/weather?lat=13.0067&lon=80.2206&appid=06e59ab3b39a81683e602bc4dd44e88e&units=metric "HTTP/1.1 200 OK"
2026-04-03 21:31:19,973 | httpx | INFO | HTTP Request: GET https://api.openweathermap.org/data/2.5/weather?lat=13.0012&lon=80.2565&appid=06e59ab3b39a81683e602bc4dd44e88e&units=metric "HTTP/1.1 200 OK"
2026-04-03 21:31:20,499 | httpx | INFO | HTTP Request: GET https://api.openweathermap.org/data/2.5/weather?lat=13.05&lon=80.2824&appid=06e59ab3b39a81683e602bc4dd44e88e&units=metric "HTTP/1.1 200 OK"
2026-04-03 21:31:20,951 | httpx | INFO | HTTP Request: GET https://api.openweathermap.org/data/2.5/weather?lat=12.9816&lon=80.2209&appid=06e59ab3b39a81683e602bc4dd44e88e&units=metric "HTTP/1.1 200 OK"
2026-04-03 21:31:29,640 | apscheduler.executors.default | INFO | Running job "Auto-Trigger Claims on Disruption (trigger: interval[0:00:15], next run at: 2026-04-03 21:31:44 IST)" (scheduled at 2026-04-03 21:31:29.636471+05:30)
2026-04-03 21:31:29,640 | apscheduler.executors.default | INFO | Job "Auto-Trigger Claims on Disruption (trigger: interval[0:00:15], next run at: 2026-04-03 21:31:44 IST)" executed successfully
2026-04-03 21:31:36,440 | httpx | INFO | HTTP Request: GET https://api.openweathermap.org/data/2.5/weather?lat=13.0358&lon=80.2332&appid=06e59ab3b39a81683e602bc4dd44e88e&units=metric "HTTP/1.1 200 OK"
2026-04-03 21:31:36,861 | httpx | INFO | HTTP Request: GET https://api.openweathermap.org/data/2.5/weather?lat=13.0002&lon=80.2707&appid=06e59ab3b39a81683e602bc4dd44e88e&units=metric "HTTP/1.1 200 OK"
2026-04-03 21:31:37,325 | httpx | INFO | HTTP Request: GET https://api.openweathermap.org/data/2.5/weather?lat=13.0067&lon=80.2206&appid=06e59ab3b39a81683e602bc4dd44e88e&units=metric "HTTP/1.1 200 OK"
